name,sector,founded,headquarters,founders,country,amount_raised_inr,state
VS Mani & Co,Ecommerce,2020.0,Bengaluru,"Yashas Alur,Rahul Bajaj",India,"Rs 105,410,000.0",Karnataka
VST Travels,Travel Tech,2006.0,Bengaluru,Alvin George,India,,Karnataka
VTION,Media & Entertainment,2016.0,Gurugram,Manoj Dawane,India,"Rs 151,890,000.0",Haryana
VVF Ltd,Enterprise Services,2010.0,Mumbai,Godrej Pallonji Joshi,India,,Maharashtra
Vaaree,Ecommerce,2022.0,Bengaluru,"Garima Luthra, Pranav Arora, Varun Vohra",India,"Rs 539,500,000.0",Karnataka
Vaave,Media & Entertainment,2020.0,Hyderabad,Paresh Masade,India,,Telangana
Vacation Labs,Enterprise Tech,2012.0,Porvorim,"Saurabh Nanda, Shubham Satyarth",India,,Goa
Vacus Tech,Deeptech,2017.0,Bengaluru,Venugopal Kapre,India,,Karnataka
Vah Vah!,Edtech,2020.0,Bengaluru,"Akash Senapaty, Muthukaleeshwaran Subbiah, Shailesh Daxini",India,"Rs 153,550,000.0",Karnataka
Vahak,Logistics,2017.0,Bengaluru,"Karan Shaha,Vikas Chandrawat",India,"Rs 1,577,000,000.0",Karnataka
Vahan,Consumer Services,2016.0,Bengaluru,"Madhav Krishna, Rajat Shahi",India,"Rs 1,494,000,000.0",Karnataka
Vahanalytics,Enterprise Tech,2016.0,Mumbai,"Arun Gandhi, Nikhil Tavora, Shivalik Sen, Someshwar Dash",India,,Maharashtra
Vahdam Teas,Ecommerce,2015.0,New Delhi,Bala Sarda,India,"Rs 3,212,930,000.0",Delhi
Vajro,Enterprise Tech,2016.0,Chennai,"Baskar Agneeswaran, Niwin Santhosh",India,"Rs 705,500,000.0",Tamil Nadu
Vakilsearch,Consumer Services,2010.0,Chennai,Hrishikesh Datar,India,"Rs 830,000,000.0",Tamil Nadu
Valet EZ,Enterprise Tech,2016.0,Bengaluru,Smit Raturi,India,,Karnataka
Validus,Enterprise Services,2021.0,Hyderabad,"Ganesh Venkatachalam, Suram Mukkavilli",India,,Telangana
Valuationary,Edtech,2020.0,Mumbai,"Kunal Shah, Mahip Gupta, Pratik Bajaj",India,,Maharashtra
ValueAdd SoftTech,Enterprise Services,2014.0,Pune,"Kaumudi Upasani, Prashant Upasani",India,,Maharashtra
ValueQuest Investment Advisiors,,2010.0,Mumbai,,India,,Maharashtra
Valueserve Management Consultants,Enterprise Tech,2010.0,Jaipur,Yatendra Garg,India,,Rajasthan
Valyx,Fintech,2023.0,Bengaluru,Anirudh Bhargava,India,"Rs 132,800,000.0",Karnataka
Vance,Fintech,2022.0,Bengaluru,Parth Garg,India,"Rs 481,400,000.0",Karnataka
Vanity Wagon,Ecommerce,2018.0,New Delhi,"Naina Ruhail, Prateek Ruhail, Sahil Shrestha",India,"Rs 243,190,000.0",Delhi
VanityCask,Ecommerce,2015.0,Mumbai,Tarun Joshi,India,,Maharashtra
VanityCube,,2014.0,Gurugram,Pragya Upadhyay,India,,Haryana
Vanproz Agrovet,Agritech,2017.0,Bengaluru,Prabuddha Mishra,India,,Karnataka
Vanta Bioscience,Health Tech,2010.0,Chennai,,India,,Tamil Nadu
Varaha,Enterprise Tech,2022.0,Gurugram,"Madhur Jain,Ankita Grag,Vishal Kuchanur,Anil Kumar Jain,Madhur Jain,Ankita Grag,Vishal Kuchanur,Anil Kumar Jain",India,"Rs 1,054,100,000.0",Haryana
Varashakti Housing Finance,Fintech,2017.0,Chennai,"Sankar Viswanathan Chandrasekarapuram, Natarajan Jeyaseelan",India,"Rs 356,900,000.0",Tamil Nadu
Varco,Health Tech,2022.0,New Delhi,"Anondeep Ganguly,Apurba Ganguly",India,,Delhi
Varnaaz Technologies,Edtech,2010.0,Bengaluru,Dinesh Badagandi,India,,Karnataka
Varthana,Fintech,2013.0,Bengaluru,"Brajesh Mishra, Steve Hardgrave",India,"Rs 12,527,190,000.0",Karnataka
VastraApp,Enterprise Tech,2018.0,Ahmedabad,"Harish Rajpurohit, Vikash Rajpurphit",India,,Gujarat
Vastu Housing Finance,Fintech,2015.0,Mumbai,Sandeep Menon,India,"Rs 64,736,680,000.0",Maharashtra
Vasudev Adiga's,Foodtech,2011.0,Bengaluru,"Jacob Kurian, Kondalli Nagesh Rao Adiga Vasudeva, Parameshwara Adiga, Vinoda Adigo Vasudeva",India,,Karnataka
Vaultize,Enterprise Tech,2010.0,Pune,"Anand Kekre, Ankur Panchbudhe",India,,Maharashtra
Vauntz,Enterprise Tech,2013.0,Bengaluru,"Maruti Borker, Piyush Rai, Shreyas Desai",India,,Karnataka
Vaya,Consumer Services,2025.0,New Delhi,"Maahin Puri,Nitesh Kumar Niranjan",India,"Rs 124,500,000.0",Delhi
Vayana Network,Fintech,2016.0,Bengaluru,"H Srikrishnan, Ramaswamy Iyer",India,"Rs 8,140,640,000.0",Karnataka
Vayudh,Advanced Hardware & Technology,2016.0,New Delhi,"Tanmay Bunkar,Anuj Barnwal,Sarita Ahlawat",India,"Rs 830,000,000.0",Delhi
VeGrow,Agritech,2020.0,Bengaluru,"Kiran Naik, Mrudhukar Batchu, Praneeth Kumar, Shobhit Jain",India,"Rs 7,179,500,000.0",Karnataka
Vebbler,Media & Entertainment,2013.0,Bengaluru,Sahil Bhagat,India,,Karnataka
Vecmocon Technologies,Clean Tech,2016.0,New Delhi,"Peeyush Asati,Adarshkumar Balaraman,Akash Bansal,Nikesh Bisht,Peeyush Asati,Adarshkumar Balaraman",India,"Rs 1,286,500,000.0",Delhi
Vectus Industries,Enterprise Tech,2004.0,Noida,"Ashish Baheti, Atul Ladha",India,"Rs 1,328,000,000.0",Uttar Pradesh
Vedantu,Edtech,2011.0,Bengaluru,"Anand Prakash, Pulkit Jain, Saurabh Saxena, Vamsi Krishna",India,"Rs 26,694,460,000.0",Karnataka
Vedic Rishi Astro,Enterprise Tech,2017.0,Mumbai,"Chandan Rishiraj Tiwari, Rishiraj Laxman Tiwari",India,,Maharashtra
Vedix,Ecommerce,2017.0,Hyderabad,"Chaitanya Nallan, Sangram Simha",India,,Telangana
Veeba Foods,Ecommerce,2013.0,Gurugram,Viraj Bahl,India,"Rs 2,913,300,000.0",Haryana
Veefin,Enterprise Tech,2020.0,Mumbai,Gautam Udani,India,"Rs 1,577,000,000.0",Maharashtra
Veera Health,Health Tech,2020.0,Mumbai,"Shashwata Narain, Shobhita Narain",India,"Rs 747,000,000.0",Maharashtra
Veg Route,Ecommerce,2021.0,Chennai,"Shyam Prashad Rajasekaran, Shyam Prashad Rajasekaran",India,"Rs 102,090,000.0",Tamil Nadu
Vegan Dukan,Ecommerce,2019.0,Bengaluru,"Nirav Bhavsar,Sagar Mehta",India,,Karnataka
Vegapay,Fintech,2022.0,Gurugram,"Gaurav Mittal,Abhinav Garg,Himanshu Agrawal,Puneet Sharma",India,"Rs 547,800,000.0",Haryana
Vegfru,Ecommerce,2009.0,New Delhi,Anil Chopra,India,,Delhi
VehicleCare,Consumer Services,2019.0,Gurugram,"Alok Srivastava, Amit Kumar, Arvind Verma, Inder Vikiem Jit",India,,Haryana
Vehico,Enterprise Tech,2022.0,Bengaluru,Abhishek Chatterjee,India,,Karnataka
Velocity,Fintech,2020.0,Bengaluru,"Abhiroop Medhekar, Atul Khichariya, Saurav Swaroop",India,"Rs 2,514,900,000.0",Karnataka
VelvetCase,Ecommerce,2012.0,Mumbai,"Kapil Hetamsaria, Runit Shah",India,"Rs 207,500,000.0",Maharashtra
VenWiz,Ecommerce,2020.0,Bengaluru,"Rajesh Reddy, Sandesh Paturi",India,"Rs 939,560,000.0",Karnataka
Vendaxo,Ecommerce,2016.0,Noida,"Nirat Patel, Poonam Chaudhary",India,,Uttar Pradesh
Vendekin,Enterprise Tech,2015.0,Pune,"AROON KHATTER,Ajit Nair",India,"Rs 90,470,000.0",Maharashtra
Vendiman,Consumer Services,2013.0,Mumbai,"Amit Safi, Avishekh Singh, Pratyush Kamdar, Rajesh Shrishrimal",India,,Maharashtra
Vendor Infra,Real Estate Tech,2019.0,Gurugram,"Rahul Jain,Rupali Jain,Rahul Jain,Rupali Jain",India,,Haryana
Venuelook,Consumer Services,2014.0,Noida,Ruchi Garg,India,,Uttar Pradesh
Veqta,,2016.0,Gurugram,"Gaurav Gill, Varun Mathur, Vikram Tanwar",India,,Haryana
Verak,Fintech,2020.0,Navi Mumbai,Rahul Mathur,India,,Maharashtra
Veranda Learning,Edtech,2018.0,Chennai,Suresh Kalpathi,India,"Rs 4,229,680,000.0",Tamil Nadu
Verb Studio,Edtech,2018.0,Bengaluru,"Bharath Kumar Jothi Raja,Kozhappallur Ilangovan",India,,Karnataka
VergeCloud,Enterprise Tech,2023.0,Bengaluru,Amin Habibi,India,"Rs 249,000,000.0",Karnataka
Veri5Digital,Enterprise Tech,2012.0,Bengaluru,Saru Tumuluri,India,"Rs 166,000,000.0",Karnataka
Verifast AI,Enterprise Tech,2023.0,Bengaluru,"Ashutosh Vishwakarma, Tanmay Sethi, Utkarsh Trivedi",India,,Karnataka
Veris,Enterprise Tech,2016.0,Gurugram,"Aastha Sharma, Anoop Poonia, Utkarsh Jain, Vaibhav Jain",India,,Haryana
Veritas Finance,Fintech,2015.0,Chennai,Arulmany Duraisamy,India,"Rs 28,368,570,000.0",Tamil Nadu
Verloop,Enterprise Tech,2016.0,Bengaluru,Gaurav Singh,India,"Rs 664,000,000.0",Karnataka
Vernam,Ecommerce,2024.0,Haridwar,Manju Bhasin,India,,Uttarakhand
Verteil Technologies,Travel Tech,2016.0,Kochi,"Jerrin Jos, Satheesh Satchit",India,,Kerala
Vertuals,Media & Entertainment,2016.0,Mumbai,Amit Tripathi,India,,Maharashtra
Verzeo,Edtech,2017.0,Bengaluru,Vungarala Subrahmanyam,India,"Rs 415,000,000.0",Karnataka
VestaSpace,Advanced Hardware & Technology,2018.0,Pune,Arun K Sureban,India,"Rs 830,000,000.0",Maharashtra
Vetic,Health Tech,2022.0,Gurugram,"Gaurav Ajmera,Gaurav Ajmera",India,"Rs 306,270,000.0",Haryana
VezaMart,Agritech,2016.0,Greater Noida,"Abhinav Raghuvanshi, Harendra Kumar",India,,Uttar Pradesh
Vgenomics,Health Tech,2021.0,Noida,"Rahila Sardar,Preeti Gupta Lal,Sameer Malik",India,,Uttar Pradesh
Via Media Health,Health Tech,2001.0,New Delhi,Divya Srivastava,India,,Delhi
Vidcare Innovations,Health Tech,2017.0,Pune,"Rohan Aggarwal, Karan Aggarwal,Saurabh Kumar Srivastava",India,,Maharashtra
Video SDK,Media & Entertainment,2020.0,Bengaluru,"Arjun Kava, Sagar Kava",India,"Rs 99,600,000.0",Karnataka
Videonetics,Enterprise Tech,2008.0,Kolkata,Tinku Acharya,India,"Rs 1,149,550,000.0",West Bengal
Vidgyor,Enterprise Tech,2013.0,Bengaluru,"Mahaboob Khan, Parth Desai",India,,Karnataka
Vidooly,Enterprise Tech,2014.0,Noida,"Ajay Mishra, Nishant Radia, Subrat Kar",India,"Rs 373,500,000.0",Uttar Pradesh
Vidyakul,Edtech,2019.0,Gurugram,"Raman Garg, Tarun Saini",India,"Rs 215,800,000.0",Haryana
Vidyartha,Edtech,2012.0,Bengaluru,"Navin Balan, Priya Mohan",India,,Karnataka
Vidysea,Edtech,2024.0,New Delhi,"Karunn Kandoi, Sameer M Upadhyay",India,"Rs 83,000,000.0",Delhi
Vidyut,Fintech,2021.0,Bengaluru,"Gaurav Srivastava,Xitij Kothi,Gaurav Srivastava,Xitij Kothi",India,"Rs 1,162,000,000.0",Karnataka
Vieroots Wellness Solution,Health Tech,2018.0,Kochi,Sajeev Nair,India,,Kerala
Vigo Care,Enterprise Tech,2018.0,Hyderabad,Sekhar Chennupati,India,,Telangana
Vigor Pharma,Health Tech,2012.0,Mumbai,Himani Hiran,India,,Maharashtra
Vijya Fintech,Fintech,2022.0,Surat,"Aakash Bansal, Paresh Paladiya, Rajesh Paresh Soni",India,"Rs 152,720,000.0",Gujarat
VilCart,Agritech,2017.0,Bengaluru,Prasanna Kumar,India,"Rs 1,660,830,000.0",Karnataka
VillFarm,Agritech,2009.0,Bengaluru,Mohan Venkateswaran,India,,Karnataka
Vimano,Clean Tech,2019.0,Bengaluru,"Murari Ramkumar,Nagesh Kini",India,"Rs 240,700,000.0",Karnataka
Vimobin Labs,Enterprise Tech,2018.0,Bengaluru,"Gokulkrishna Sekar, Nikhil Prasad",India,,Karnataka
Vinculum Group,Enterprise Tech,2007.0,Noida,"Annajee Nott, Deepak Singla, Piyush Madan, Venkataramana Nott",India,"Rs 290,500,000.0",Uttar Pradesh
Ving Hybrid,Enterprise Tech,2021.0,Bengaluru,"Aditya Pisupati, Amitabh Pandey",India,,Karnataka
Vini Cosmetics,Ecommerce,2009.0,Ahmedabad,Darshan Patel,India,"Rs 14,412,120,000.0",Gujarat
Vintage Tiles,Enterprise Tech,2010.0,Morbi,"Jayantkumar Jerajbhai Patel, Nirav Jayantkumar Patel, Rajan Patel",India,,Gujarat
VioletStreet,Ecommerce,2014.0,Hyderabad,"Ankur Gupta, Jayadeep Reddy, Nayan Mitta",India,,Telangana
Vioma Motors,Clean Tech,2018.0,Mumbai,"Varsha Anoop,Shomick Mohanty,Varsha Anoop,Shomick Mohanty",India,,Maharashtra
Vipragen Biosciences,Health Tech,2012.0,Mysuru,Rohit Chokhani,India,,Karnataka
Viraa Care,Health Tech,2023.0,Chandigarh,"Sonal Babbar Bhardwaj,Mayank Bhardwaj",India,,Chandigarh
ViralMint,Enterprise Services,2012.0,Pune,Rohan Dighe,India,,Maharashtra
Viralminati,Media & Entertainment,2022.0,Faridabad,Suchit Gupta,India,,Haryana
Virgio,Ecommerce,2022.0,Bengaluru,Amar Nagaram,India,"Rs 3,666,940,000.0",Karnataka
Virohan,Edtech,2017.0,Gurugram,"Archit Jayaswal, Kunaal Dudeja, Nalin Saluja, Paarul Dudeja",India,"Rs 1,668,300,000.0",Haryana
Virtual Forest,Clean Tech,2019.0,Bengaluru,"Gajannan Palkar,Nazir Tolgi,Omer Basith,Ravi Sajjan",India,,Karnataka
Virtual Logic Systems,Advanced Hardware & Technology,2006.0,Bengaluru,Sudarshan Ramachandraiah,India,,Karnataka
Virtuealize,Web3,2021.0,Ahmedabad,,India,,Gujarat
Virtuoso Infotech,Enterprise Services,2011.0,Pune,"Preeti Nahar, Yogesh Satpute",India,,Maharashtra
Virtus Motors,Clean Tech,2016.0,Faridabad,"Tushaar Bajaj, Vivek Shettigar",India,,Haryana
Visa2Fly,Travel Tech,2019.0,Gurugram,"Dhruv Kumar, Vijayendra Bawa",India,,Haryana
Vishko22,Enterprise Tech,2021.0,Gurugram,"Neha Sharma, Shweta Gaur",India,,Haryana
Visit Health,Enterprise Tech,2016.0,Noida,"Anurag Prasad, Chetan Anand, Shashvat Tripathi, Vaibhav Singh",India,"Rs 3,112,500,000.0",Uttar Pradesh
VistaMind,Edtech,2012.0,Bengaluru,Arks Srinivas,India,,Karnataka
Vistaar Finance,Fintech,2010.0,Bengaluru,"Brahmanand Hegde,Ramakrishna Nishthala",India,"Rs 6,802,680,000.0",Karnataka
Vital,Fintech,2019.0,New Delhi,"Jayan Mathews, Rahul Kumar",India,"Rs 249,000,000.0",Delhi
Vitra.ai,Enterprise Tech,2020.0,Bengaluru,"Satvik K Jagannath,Akash Nidhi P S",India,,Karnataka
Vitraya Technologies,Fintech,2019.0,Mohali,"Mrinal Sinha,Ankur Srisvastav",India,"Rs 805,930,000.0",Punjab
Vitto,Fintech,2019.0,New Delhi,"Kapil Patil, Swati Sinha",India,,Delhi
Vituscare,Health Tech,2017.0,Gurugram,"Pankaj Tandon, Prabhat K Shrivastava",India,"Rs 224,100,000.0",Haryana
VivaLyf,Health Tech,2021.0,Hyderabad,"Duvvuru Varshitha Reddy, Vimal Kumar R N",India,,Telangana
Vividobots,Advanced Hardware & Technology,2021.0,Chennai,"Balasubramaniyan M S, Dhinesh Babu, Kesavaraj S, Velmurugan B",India,,Tamil Nadu
Vivifi India,Fintech,2016.0,Hyderabad,"Anil K Pinapala, Srinath Kompella",India,"Rs 6,225,000,000.0",Telangana
Vivo Collaboration Solutions,Enterprise Tech,2015.0,New Delhi,Ankur Kashyap,India,,Delhi
Vivriti Capital,Fintech,2017.0,Chennai,"Aniket Deshpande, Gaurav Kumar, Irfan Mohammed, Soumendra Ghosh, Vineet Sukumar",India,"Rs 15,994,100,000.0",Tamil Nadu
Vizury,Enterprise Tech,2008.0,Bengaluru,"Chetan Kulkarni, Gourav Chindlur, Vikram Nayak",India,"Rs 1,328,000,000.0",Karnataka
Vlippr,Media & Entertainment,2022.0,Bengaluru,"Gagandeep Singh, Gaurav Yadav, Sunny Ahlawat",India,,Karnataka
Vlurn,Edtech,2014.0,Mumbai,"Ashutosh Prajapati, Mithil Pawar",India,,Maharashtra
Vobble,Edtech,2022.0,Bengaluru,"Neha Sharma, Sowmya Jagannath",India,"Rs 83,000,000.0",Karnataka
Vodex,Enterprise Tech,2022.0,Bengaluru,"Anshul Shrivastava, Kumar Saurav",India,"Rs 178,450,000.0",Karnataka
Vogo,Travel Tech,2016.0,Bengaluru,"Anand Ayyadurai, Balakrishnan Padmanabhan, Sanchit Mittal",India,"Rs 15,855,490,000.0",Karnataka
VoiceClub,Media & Entertainment,2023.0,Bengaluru,"Ayush Singh,Azhar Rabbani,Muhammad Wasim Ali,Paraag Mishra",India,,Karnataka
Voicefriends,Media & Entertainment,2015.0,Mumbai,Tarun Thadani,India,,Maharashtra
Voicezen,Enterprise Tech,2018.0,Gurugram,Apurba Nath,India,,Haryana
Voiro,Enterprise Tech,2014.0,Bengaluru,"Anand Gopal, Kavita Shenoy",India,"Rs 179,280,000.0",Karnataka
Voiz,Edtech,2022.0,Bengaluru,"Diego Espinosa, Vineet Patil, Yvonne Espinosa",India,"Rs 166,000,000.0",Karnataka
Vokal,Media & Entertainment,2015.0,Bengaluru,"Aprameya Radhakrishna, Mayank Bidawatka",India,"Rs 879,800,000.0",Karnataka
Voko,Ecommerce,2016.0,Gurugram,Bhuvnesh Sharma,India,,Haryana
Voler Cars,Travel Tech,2010.0,Gurugram,Vikas Parasrampuria,India,,Haryana
Voll Sante,Ecommerce,2017.0,Mumbai,Satya Dev Tiwari,India,,Maharashtra
Volt Money,Fintech,2022.0,Bengaluru,"Lalit Bihani,Ankit Agarwal,Bharat Lamba",India,"Rs 124,500,000.0",Karnataka
Voltup,Clean Tech,2020.0,Mumbai,Siddharth Kabra,India,"Rs 664,000,000.0",Maharashtra
Voodoo,Ecommerce,2015.0,New Delhi,"Mohit Mittal, Vijay Simha Reddy",India,"Rs 83,000,000.0",Delhi
Voonik,Ecommerce,2013.0,Bengaluru,"Navaneetha Krishnan, Sujayath Ali",India,"Rs 2,863,500,000.0",Karnataka
Vow Car Clinic,Consumer Services,2015.0,Gurugram,"Abhishek Menon Ramachandran, Harmeet Singh Hora",India,,Haryana
Vowelor,Media & Entertainment,2018.0,New Delhi,"Lalit Sharma, Manik Ghawri",India,,Delhi
VoxPop Clothing,Ecommerce,2013.0,Mumbai,Siddharth Taparia,India,"Rs 149,400,000.0",Maharashtra
VoxWeb,Media & Entertainment,2015.0,Mumbai,Yash Mishra,India,"Rs 120,350,000.0",Maharashtra
Voxelgrids,Health Tech,2017.0,Bengaluru,Arjun Arunachalam,India,"Rs 415,000,000.0",Karnataka
Voyaah,Travel Tech,2020.0,Mumbai,"Sharmistha Chakraborty,Mayur Nayak",India,,Maharashtra
Voylla,Ecommerce,2012.0,Jaipur,"Vishwas Shringi,Jagrati Shringi",India,"Rs 1,284,010,000.0",Rajasthan
Vreedhi Financial Services,Fintech,2019.0,Hyderabad,Shamik Trehan,India,,Telangana
Vridhi Home Finance,Fintech,2022.0,Bengaluru,"Sunil Mehta,Sunil Mehta,Sunil Mehta,Sunil Mehta",India,"Rs 4,558,360,000.0",Karnataka
Vserv,Enterprise Tech,2010.0,Mumbai,"Ashay Padwal, Dippak Khurana",India,"Rs 1,162,000,000.0",Maharashtra
VsnapU,Consumer Services,2016.0,Gurugram,"Kaushik Singh, Parminder Sahni",India,,Haryana
VuNet Systems,Enterprise Tech,2014.0,Bengaluru,"Ashwin Ramachandran, Bharat Joshi, Jithesh Kaveetil",India,"Rs 415,000,000.0",Karnataka
Vulcan Express,Logistics,2013.0,Boaz,"Deepak Rishi, Sunder Lal Garg",India,"Rs 2,442,690,000.0",Not in India
Vumonic Datalabs,Enterprise Tech,2019.0,Bengaluru,"Aravind Raju, Gabriel Appleton",India,,Karnataka
Vyapar App,Fintech,2017.0,Bengaluru,"Shubham Agrawal, Sumit Agarwal",India,"Rs 2,902,510,000.0",Karnataka
Vylt Technologies,Enterprise Tech,2023.0,Gurugram,"Alok Sharma, Prakash Paunikar",India,,Haryana
WAAYU,Consumer Services,2022.0,Pune,"Mandar Lande,Anirudha Kotgire",India,,Maharashtra
WCube,Enterprise Tech,2019.0,New Delhi,"Akash Narain Mittal, Udit Karan Chandhok",India,,Delhi
WEBINCI TECH PVT LTD,Media & Entertainment,2024.0,Dehradun,Siddhant Singh,India,,Uttarakhand
WEGOT,Clean Tech,2015.0,Chennai,"Abilash Haridass, Mohamed Mohideen, Sundeep Donthamshetty, Vijay Krishna",India,"Rs 411,680,000.0",Tamil Nadu
WIMWIsure,Enterprise Tech,2017.0,Ahmedabad,Ravinder Kumar,India,,Gujarat
WISE App,Enterprise Tech,2020.0,Bengaluru,"Bilal Abidi, Mubeen Masudi",India,"Rs 415,000,000.0",Karnataka
WOCE Solutions,Enterprise Services,2022.0,New Delhi,Anup Garg,India,,Delhi
WOGOM,Ecommerce,2021.0,Ahmedabad,"Nirav Patel,Ravil Patel",India,"Rs 157,700,000.0",Gujarat
WOMANCART,Ecommerce,2018.0,New Delhi,Veena Pahwa,India,,Delhi
WONDRx,Enterprise Tech,2018.0,Mumbai,"Pankaj Agrawal, Pankaj Sindhu",India,,Maharashtra
WOW Skin Science,Ecommerce,2014.0,Bengaluru,"Karan Chowdhary, Manish Chowdhary",India,"Rs 8,134,000,000.0",Karnataka
WOXX CLOTHING,Ecommerce,2023.0,Gurugram,,India,,Haryana
WTF Gyms and Technology,Health Tech,2021.0,Noida,Vishal Nigam,India,,Uttar Pradesh
WWStay Services India,Travel Tech,2012.0,Bengaluru,"Rajeev Goswami, Shobha Shankar",India,,Karnataka
WYN Studio,Media & Entertainment,2019.0,New Delhi,"Bijay Goutaum, Souniya Khurana",India,,Delhi
Waah Jobs,Consumer Services,2014.0,Bengaluru,"Aditya Gupta, Dinesh Goel, Gaurav Toshniwal, Ishank Gupta, Kunal Jadhav",India,,Karnataka
Wadhwani AI,Enterprise Tech,2018.0,Mumbai,"Romesh Wadhwani, Sunil Wadhwani",India,"Rs 564,400,000.0",Maharashtra
Waffle House India,Ecommerce,2014.0,Mumbai,"Harsh Gadia, Nidhi Gadia",India,,Maharashtra
Wagr,Ecommerce,2016.0,Bengaluru,"Advaith Mohan, Ajith Kochery, Siddharth Darbha",India,,Karnataka
Wakao,Ecommerce,2020.0,Panaji,Sairaj Dhond,India,,Goa
Wakefit,Ecommerce,2014.0,Bengaluru,"Ankit Garg, Chaitanya Ramalingegowda",India,"Rs 12,287,320,000.0",Karnataka
WakoW,Media & Entertainment,2016.0,New Delhi,"Arjun Oberai, Bhavya Kohli, Manhar Oberoi",India,,Delhi
Walko,Ecommerce,2012.0,Mumbai,"Jeetendra Bhandari, Raj Bhandari, Sanjiv Indar Shah",India,"Rs 2,971,400,000.0",Maharashtra
Wall,Media & Entertainment,2021.0,Bengaluru,"Amarnath JV, Anuj Kodam",India,"Rs 87,150,000.0",Karnataka
WallMantra,Ecommerce,2017.0,New Delhi,"Jitesh Agarwal, Kundan Arya, Shivam Agarwal",India,,Delhi
Wallter Systems,Ecommerce,2018.0,Bengaluru,"Bhanushree Natekar,Mukesh Kumar",India,,Karnataka
Walmart India,Ecommerce,2009.0,Gurugram,Krish Iyer,India,"Rs 3,127,440,000.0",Haryana
Walnut,Fintech,2014.0,Pune,"Amit Bhor, Anurag Sinha",India,,Maharashtra
Walrus,AI,2019.0,Bengaluru,"Bhagaban Behera, Nakul Kelkar, Sriharsha Setty",India,,Karnataka
Wandertrails,Travel Tech,2016.0,Bengaluru,"Hari Gangadharan, Narayan Menon, Pranav Kumar, Sruti Ramesh Chander, Vishnu Menon",India,"Rs 83,000,000.0",Karnataka
WareIQ,Logistics,2019.0,Bengaluru,"Aayush Mattoo, Harsh Vaidya",India,"Rs 136,950,000.0",Karnataka
Warehouse Now,Logistics,2019.0,Bengaluru,Tarun Saraf,India,,Karnataka
WarmOven,Ecommerce,2015.0,Bengaluru,"Mahesh Madiyala, Sumit Gupta",India,,Karnataka
Wasabi,Enterprise Tech,2021.0,Bengaluru,"Nikhil Goenka, Pradeep Dodle",India,"Rs 149,400,000.0",Karnataka
Wassup Laundry,Consumer Services,2011.0,Chennai,"Balachandar R, Durga Das",India,"Rs 431,600,000.0",Tamil Nadu
Wastelink,Agritech,2018.0,New Delhi,"Krishnan Kasturirangan, Saket Dave",India,"Rs 99,600,000.0",Delhi
WatchYourHealth,Enterprise Tech,2015.0,Thane,"Jay Patel, Prachi Shinde, Ratheesh Nair",India,"Rs 601,750,000.0",Maharashtra
WaterScience,Ecommerce,2014.0,Bengaluru,"Pavithra Rao, Sudeep Kamal Nadukkandy",India,,Karnataka
Waterfield Advisors,,2011.0,Mumbai,,India,"Rs 498,000,000.0",Maharashtra
Watts and Volts,Clean Tech,2019.0,Hyderabad,Malika Ashok Lulla,India,,Telangana
Way2News,Media & Entertainment,2015.0,Hyderabad,Raju Vanapala,India,"Rs 2,548,930,000.0",Telangana
WayCool,Agritech,2015.0,Chennai,"Karthik Jayaraman, Sanjay Dasari",India,"Rs 23,311,380,000.0",Tamil Nadu
Waybeo,Enterprise Tech,2010.0,Mumbai,"Bijoy B.S, Krishnan RV Iyer",India,,Maharashtra
Wazzat,Enterprise Tech,2014.0,Hyderabad,"Jay Guru Panda, Mauktik Kulkarni, Naveen Sinha",India,,Telangana
We Do Sky,Clean Tech,2014.0,New Delhi,Jaspreet Makkar,India,,Delhi
We360. ai,Enterprise Tech,2020.0,Bhopal,"Arnav Gupta, Swapnil Tripathi",India,"Rs 148,570,000.0",Madhya Pradesh
WeAreGadgets,Ecommerce,2015.0,Bengaluru,Sree Krishna Seelam,India,,Karnataka
WeAreHolidays,Travel Tech,2012.0,Gurugram,"Deepak Wadhwa,Harkirat Singh,Mohit Piplani",India,,Haryana
WeInnovate Biosolutions,Health Tech,2016.0,Pune,Milind Choudhary,India,,Maharashtra
WeRize,Fintech,2019.0,Bengaluru,"Himanshu gupta, Vishal Chopra",India,"Rs 2,138,910,000.0",Karnataka
WeSkill,Edtech,2020.0,Gurugram,"Shashank Patidar, Shaurya Joshi",India,,Haryana
WeVOIS Labs,Clean Tech,2018.0,Jaipur,"Abhinav Shekhar Vashistha, Abhishek Gupta",India,,Rajasthan
WeWork India,Real Estate Tech,2017.0,Bengaluru,Karan Virwani,India,"Rs 18,460,030,000.0",Karnataka
Wealth Managers,Fintech,2003.0,Pune,"Mr. Bharat Phatak, Mr. Ajit Khasnis",India,,Maharashtra
WealthApp,Fintech,2016.0,Bengaluru,"Gaurav Dhawan, Mitesh Shah, Sanjay Gowda, Subba Rao Telidevara",India,,Karnataka
WealthBucket,Fintech,2019.0,New Delhi,"Himanshu Jain, Pulkit Jain",India,"Rs 249,000,000.0",Delhi
WealthDesk,Fintech,2016.0,Bengaluru,Ujjwal Jain,India,"Rs 265,600,000.0",Karnataka
WealthTrust,Fintech,2015.0,Mumbai,"Jasmin Gohil, Nisarg Gandhi",India,,Maharashtra
